transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,Profit
238,12,3099,2017-10-08,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,34586.0,198953.84
239,61,1645,2017-10-01,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42145.0,4051.1387999999997
240,21,546,2017-11-23,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,33552.0,407860.1102
241,86,2885,2017-03-27,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,37626.0,29470.244099999996
242,57,2740,2017-12-04,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,36146.0,491766.0546
243,63,3166,2017-11-13,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146.0,147711.888
244,63,3487,2017-12-20,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115.0,1519868.2059
245,33,2890,2017-09-22,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,40336.0,1530686.5392000002
246,98,3370,2017-01-22,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,42172.0,80790.6372
247,15,3393,2017-01-29,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,39880.0,718000.3859999999
248,57,2410,2017-07-21,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,34143.0,491766.0546
249,61,3466,2017-02-10,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172.0,4051.1387999999997
250,48,1454,2017-11-25,0.0,Cancelled,WeareA2B,Standard,medium,medium,1762.96,950.52,35470.0,1675728.7392
251,63,1967,2017-04-11,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,42145.0,147711.888
252,78,3089,2017-12-03,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,41533.0,1252445.044
253,2,3123,2017-12-30,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40487.0,310081.2858
254,67,2692,2017-07-26,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,36334.0,407860.1102
255,67,2801,2017-04-01,1.0,Cancelled,Norco Bicycles,Road,medium,medium,544.05,376.84,38647.0,205019.80199999997
256,13,1580,2017-10-22,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618.0,1303844.3203
257,65,352,2017-03-22,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145.0,1407443.2405
258,49,1777,2017-06-15,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064.0,213473.35629999998
259,87,142,2017-07-06,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,35667.0,834024.6
260,31,3393,2017-12-28,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,40618.0,39988.993800000004
261,17,599,2017-05-09,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,39880.0,629960.968
262,91,1258,2017-01-18,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26,36367.0,7552.341
263,53,3405,2017-10-22,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,36668.0,80790.6372
264,38,3198,2017-01-30,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,34170.0,1303844.3203
265,20,834,2017-06-26,0.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,40303.0,2806614.4307
266,44,3467,2017-11-07,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672.0,192466.04640000002
267,69,3436,2017-08-13,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,41922.0,471521.77199999994
268,68,1516,2017-08-27,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410.0,73185.799
269,11,2833,2017-01-25,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,41345.0,975270.4528000001
270,2,2362,2017-02-13,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,38573.0,3833.2937999999995
271,27,2337,2017-07-11,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334.0,194177.3016
272,0,2149,2017-04-30,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002.0,77064.6017
273,81,2133,2017-05-19,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,35470.0,748186.5004
274,6,360,2017-05-26,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,41701.0,31158.032399999996
275,76,2969,2017-02-03,1.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922.0,330050.9935
276,18,1720,2017-04-28,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,34244.0,248200.24149999997
277,18,2904,2017-03-23,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,36145.0,791619.7152
278,9,754,2017-06-03,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,33549.0,495571.19599999994
279,35,1826,2017-04-25,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0,1340089.87
280,93,2487,2017-04-08,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,42458.0,245052.7527
281,40,2815,2017-02-18,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750.0,1275752.933
282,1,541,2017-05-04,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,38258.0,1340089.87
283,16,302,2017-03-29,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34586.0,2458162.4912
284,44,2024,2017-10-03,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,41064.0,192466.04640000002
285,48,142,2017-07-27,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848.0,1675728.7392
286,56,768,2017-08-07,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,34170.0,25354.294
287,36,2147,2017-02-07,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51,41064.0,96106.7235
288,36,529,2017-11-20,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,38750.0,479683.40319999994
289,13,825,2017-02-23,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,34586.0,685845.4603
290,55,624,2017-04-05,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,34170.0,1134165.2044
291,38,2302,2017-11-07,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,40672.0,1303844.3203
292,64,3380,2017-10-28,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,42172.0,3479856.996
293,0,314,2017-11-19,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,39298.0,31158.032399999996
294,79,1079,2017-08-25,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873.0,1272479.9958
295,11,1643,2017-01-20,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298.0,975270.4528000001
296,91,1524,2017-03-14,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,37874.0,7552.341
297,18,3205,2017-04-14,1.0,Approved,Solex,Standard,medium,medium,575.27,431.45,41345.0,248200.24149999997
298,17,2860,2017-11-20,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,35378.0,629960.968
299,13,772,2017-05-24,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560.0,685845.4603
300,4,323,2017-03-25,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38216.0,764962.9924000001
301,78,2530,2017-03-24,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,35455.0,1252445.044
302,42,2426,2017-03-17,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,36498.0,2915729.0
303,48,1883,2017-11-18,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848.0,1675728.7392
304,12,2745,2017-04-07,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,42560.0,198953.84
305,77,2819,2017-01-04,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553.0,986170.481
306,25,792,2017-12-13,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,42295.0,2413611.2440000004
307,35,923,2017-04-20,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0,1340089.87
308,7,3353,2017-07-21,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258.0,229828.1391
309,68,3394,2017-11-27,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410.0,73185.799
310,75,3213,2017-10-21,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38193.0,1619016.3815000001
311,77,3260,2017-03-07,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672.0,192466.04640000002
312,1,1015,2017-12-04,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0,1340089.87
313,81,2266,2017-01-25,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498.0,748186.5004
314,6,58,2017-08-20,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,39298.0,31158.032399999996
315,40,3118,2017-12-18,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823.0,1134165.2044
316,62,1414,2017-08-01,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,42105.0,142835.95520000003
317,90,2202,2017-06-19,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,36367.0,105421.7341
318,32,2144,2017-05-31,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,33888.0,135847.499
319,65,1033,2017-10-09,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,37499.0,1407443.2405
320,15,2157,2017-06-20,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693.0,718000.3859999999
321,36,1097,2017-01-23,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,39526.0,479683.40319999994
322,12,2757,2017-04-19,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216.0,198953.84
323,67,87,2017-11-08,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647.0,205019.80199999997
324,87,2049,2017-10-11,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410.0,73185.799
325,62,952,2017-11-14,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,33879.0,142835.95520000003
326,55,1745,2017-01-20,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,34143.0,1134165.2044
327,1,40,2017-05-09,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0,1340089.87
328,98,372,2017-10-17,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,33364.0,77064.6017
329,79,1627,2017-08-11,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873.0,1272479.9958
330,1,444,2017-11-15,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41167.0,1340089.87
331,61,217,2017-05-23,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,33429.0,306091.71300000005
332,71,1656,2017-08-02,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,38859.0,2037808.79
333,58,485,2017-12-16,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37220.0,1062005.0628
334,86,2252,2017-02-21,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,36361.0,359939.58160000003
335,95,3103,2017-11-01,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874.0,300972.59079999995
336,55,506,2017-10-05,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823.0,1134165.2044
337,82,1615,2017-10-30,1.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,41533.0,791619.7152
338,32,1881,2017-01-02,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37698.0,135847.499
339,65,2903,2017-12-04,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,37499.0,1407443.2405
340,49,1274,2017-12-16,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064.0,213473.35629999998
341,1,1443,2017-08-27,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,38573.0,1340089.87
342,24,2091,2017-03-14,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,40670.0,1459182.684
343,61,1478,2017-03-11,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,33429.0,306091.71300000005
344,7,1493,2017-07-09,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888.0,1530686.5392000002
345,84,1614,2017-03-21,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879.0,471521.77199999994
346,48,476,2017-07-19,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848.0,1675728.7392
347,16,1777,2017-04-12,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34586.0,2458162.4912
348,40,940,2017-08-11,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750.0,1275752.933
349,100,2930,2017-10-20,1.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364.0,213900.34649999999
350,27,2354,2017-10-26,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334.0,194177.3016
351,59,1582,2017-06-15,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,34170.0,778739.1848
352,34,416,2017-06-19,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,35052.0,359939.58160000003
353,18,1013,2017-04-20,1.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226.0,791619.7152
354,83,533,2017-11-14,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,41533.0,1406722.0182
355,82,968,2017-03-22,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,34115.0,1276823.0535
356,88,727,2017-07-09,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145.0,456733.106
357,77,1160,2017-04-13,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553.0,986170.481
358,6,3425,2017-12-06,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,33549.0,31158.032399999996
359,10,1614,2017-11-10,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499.0,648178.3674
360,69,2140,2017-04-26,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553.0,986170.481
361,15,2589,2017-01-31,0.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915.0,17375.7696
362,7,2920,2017-09-22,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,41701.0,229828.1391
363,73,62,2017-08-14,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499.0,648178.3674
364,32,1112,2017-09-13,0.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337.0,135847.499
365,39,1995,2017-05-03,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,39427.0,1055890.62
366,28,1965,2017-08-22,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,42696.0,1316301.2904
368,25,366,2017-01-24,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009.0,2413611.2440000004
369,32,2682,2017-07-29,0.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,41434.0,834024.6
370,78,2993,2017-08-03,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193.0,1252445.044
371,44,1887,2017-08-28,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672.0,192466.04640000002
372,56,1692,2017-08-16,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,41047.0,25354.294
373,1,1927,2017-06-24,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41167.0,1340089.87
374,15,2567,2017-03-07,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693.0,718000.3859999999
375,17,3276,2017-07-05,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079.0,78699.0426
376,0,1808,2017-02-09,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,41245.0,142835.95520000003
377,7,2368,2017-10-17,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258.0,229828.1391
378,53,470,2017-10-27,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470.0,80790.6372
379,20,3270,2017-03-03,0.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,42404.0,2806614.4307
380,3,1683,2017-08-20,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167.0,813414.5124
381,14,880,2017-09-18,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,34996.0,2037808.79
382,83,309,2017-12-02,1.0,Approved,Solex,Touring,medium,large,2083.94,675.03,42218.0,1406722.0182
383,39,1698,2017-11-28,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40672.0,1055890.62
384,67,1434,2017-08-28,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,35160.0,407860.1102
385,40,2712,2017-05-14,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,34143.0,1134165.2044
386,13,892,2017-10-01,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,38693.0,685845.4603
387,100,832,2017-10-15,1.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364.0,213900.34649999999
388,35,1033,2017-05-03,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,40336.0,163279.544
389,17,2834,2017-02-15,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,35378.0,629960.968
390,79,3015,2017-01-04,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,39298.0,1272479.9958
391,86,3484,2017-10-12,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,35707.0,359939.58160000003
392,9,2775,2017-03-19,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,41701.0,495571.19599999994
393,58,1208,2017-08-30,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42295.0,129030.32800000001
394,58,2109,2017-06-29,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,35707.0,1062005.0628
395,43,3195,2017-10-12,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498.0,748186.5004
396,88,3366,2017-06-27,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36833.0,456733.106
397,15,2492,2017-02-27,0.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915.0,17375.7696
398,6,389,2017-03-12,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37838.0,31158.032399999996
399,83,1306,2017-12-18,1.0,Approved,Solex,Touring,medium,large,2083.94,675.03,38206.0,1406722.0182
400,0,552,2017-07-24,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,37659.0,3833.2937999999995
401,82,3009,2017-05-05,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,33455.0,1276823.0535
402,88,2925,2017-06-14,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,34079.0,456733.106
403,14,140,2017-02-17,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838.0,1711762.7436
404,67,209,2017-09-14,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,39298.0,205019.80199999997
405,76,225,2017-06-19,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922.0,330050.9935
406,0,1595,2017-04-17,0.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002.0,77064.6017
408,18,769,2017-12-11,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,38339.0,248200.24149999997
409,23,1282,2017-05-08,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,40670.0,422047.5544
410,82,2377,2017-03-07,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,40553.0,1276823.0535
411,62,3355,2017-12-30,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,34143.0,142835.95520000003
412,20,2350,2017-05-11,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,34115.0,2806614.4307
413,60,720,2017-09-09,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,41848.0,3479856.996
414,65,3249,2017-02-02,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,34115.0,1407443.2405
415,76,2939,2017-10-01,1.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,33429.0,330050.9935
416,17,1035,2017-11-03,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,42404.0,629960.968
417,73,492,2017-10-02,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499.0,648178.3674
418,39,3100,2017-12-10,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336.0,1055890.62
419,34,1586,2017-04-19,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216.0,198953.84
420,97,31,2017-05-25,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,41701.0,495571.19599999994
421,9,887,2017-04-28,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33455.0,1316301.2904
422,11,3356,2017-08-26,0.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,35378.0,975270.4528000001
423,82,2498,2017-09-15,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,42404.0,1276823.0535
424,96,3415,2017-03-03,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,38002.0,1624932.1979999999
425,28,2828,2017-09-06,0.0,Approved,Solex,Road,medium,small,1703.52,1516.13,41701.0,2582757.7776
426,39,3117,2017-04-24,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336.0,1055890.62
427,70,2850,2017-11-19,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,41922.0,147441.9996
428,62,2779,2017-11-30,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,36146.0,142835.95520000003
429,84,683,2017-12-15,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339.0,62523.9868
430,21,2342,2017-10-26,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,35160.0,407860.1102
431,7,3388,2017-02-12,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258.0,229828.1391
